d,team,code,v
2023-06-21,Blazers,marketing_spend_rev,681.0
2023-06-21,Automotiq,marketing_spend_rev,684.6
2023-06-21,Drift,marketing_spend_rev,701.3
2023-06-21,EliteTechs,marketing_spend_rev,714.2
2023-06-21,Automovo,marketing_spend_rev,715.7
2023-06-21,RYDI,marketing_spend_rev,716.5
2023-06-21,VroomTime,marketing_spend_rev,718.4
2023-06-21,Honkli,marketing_spend_rev,745.1
2023-06-21,Slidyn,marketing_spend_rev,768.3
2023-06-21,EvolutionAuto,marketing_spend_rev,773.7
2023-06-21,GIIQ,marketing_spend_rev,785.7
2023-06-21,Drivesly,marketing_spend_rev,800.0
2023-06-21,Rollovo,marketing_spend_rev,808.1
2023-06-21,iAuto,marketing_spend_rev,814.5
2023-06-21,HXH,marketing_spend_rev,868.0
2023-06-21,Electronically,marketing_spend_rev,904.2
2023-06-21,Carzio,marketing_spend_rev,904.3
2023-06-21,Torque,marketing_spend_rev,988.6
2023-06-21,caralo,marketing_spend_rev,1031.5
2023-06-21,TenQ,e_cars_sales,318289.0
2023-06-21,Nyxx,e_cars_sales,383.0
2023-06-21,fovro,e_cars_sales,256697.0
2023-06-21,ROBOH,e_cars_sales,236296.0
2023-06-21,vusk,e_cars_sales,199181.0
2023-06-21,Carz,e_cars_sales,198776.0
2023-06-21,MileMode,e_cars_sales,193945.0
2023-06-21,Pitpo,e_cars_sales,166129.0
2023-06-21,SpeedLabs,e_cars_sales,162425.0
2023-06-21,Tazox,e_cars_sales,154462.0
2023-06-21,Matic,e_cars_sales,148818.0
2023-06-21,Rusted,e_cars_sales,148282.0
2023-06-21,DriveSwitch,e_cars_sales,127051.0
2023-06-21,AutoInfinite,e_cars_sales,118060.0
2023-06-21,Cjio,e_cars_sales,98158.0
2023-06-21,Kar,e_cars_sales,88368.0
2023-06-21,Motion,e_cars_sales,45453.0
2023-06-21,ottobi,e_cars_sales,41805.0
2023-06-21,Caraxa,e_cars_sales,299254.0
2023-06-21,Hoqa,e_cars_sales,281.0
2023-06-21,NitroRide,e_cars_sales,260933.0
2023-06-21,Xuad,e_cars_sales,240688.0
2023-06-21,Amxu,e_cars_sales,226973.0
2023-06-21,Teuso,e_cars_sales,215356.0
2023-06-21,CarLeap,e_cars_sales,175181.0
2023-06-21,Carvato,e_cars_sales,174489.0
2023-06-21,DentCenter,e_cars_sales,164695.0
2023-06-21,Fastun,e_cars_sales,159285.0
2023-06-21,Drivat,e_cars_sales,147494.0
2023-06-21,CarSpa,e_cars_sales,145974.0
2023-06-21,rimovo,e_cars_sales,142664.0
2023-06-21,Worthwheel,e_cars_sales,135070.0
2023-06-21,Rush,e_cars_sales,125011.0
2023-06-21,Wheelic,e_cars_sales,124909.0
2023-06-21,Turbo,e_cars_sales,99953.0
2023-06-21,Evi,e_cars_sales,87151.0
2023-06-21,Automotiq,e_cars_sales,297975.0
2023-06-21,Blazers,e_cars_sales,277554.0
2023-06-21,EliteTechs,e_cars_sales,274794.0
2023-06-21,Rollovo,e_cars_sales,261163.0
2023-06-21,Slidyn,e_cars_sales,213445.0
2023-06-21,iAuto,e_cars_sales,212980.0
2023-06-21,evCU,e_cars_sales,211722.0
2023-06-21,Electronically,e_cars_sales,209722.0
2023-06-21,Carzio,e_cars_sales,184754.0
2023-06-21,HXH,e_cars_sales,157931.0
2023-06-21,VroomTime,e_cars_sales,156429.0
2023-06-21,Torque,e_cars_sales,154456.0
2023-06-21,Drivesly,e_cars_sales,152115.0
2023-06-21,Honkli,e_cars_sales,136924.0
2023-06-21,RYDI,e_cars_sales,136414.0
2023-06-21,caralo,e_cars_sales,134627.0
2023-06-21,Automovo,e_cars_sales,103613.0
2023-06-21,Drift,e_cars_sales,96825.0
2023-06-21,EvolutionAuto,e_cars_sales,92844.0
2023-06-21,GIIQ,e_cars_sales,75990.0
2023-06-21,vusk,co2_penalty,2085.1
2023-06-21,Carz,co2_penalty,2315.7
2023-06-21,fovro,co2_penalty,2439.9
2023-06-21,TenQ,co2_penalty,2650.5
2023-06-21,ROBOH,co2_penalty,2707.0
2023-06-21,Nyxx,co2_penalty,2797.6
2023-06-21,Matic,co2_penalty,2832.2
2023-06-21,MileMode,co2_penalty,2984.5
2023-06-21,SpeedLabs,co2_penalty,3032.3
2023-06-21,Tazox,co2_penalty,3201.1
2023-06-21,DriveSwitch,co2_penalty,3225.0
2023-06-21,Pitpo,co2_penalty,3370.5
2023-06-21,Kar,co2_penalty,3460.2
2023-06-21,Cjio,co2_penalty,3475.8
2023-06-21,Rusted,co2_penalty,3520.0
2023-06-21,AutoInfinite,co2_penalty,3588.9
2023-06-21,ottobi,co2_penalty,3896.4
2023-06-21,Motion,co2_penalty,4886.6
2023-06-21,Turbo,co2_penalty,2186.1
2023-06-21,Wheelic,co2_penalty,2325.7
2023-06-21,DentCenter,co2_penalty,2561.0
2023-06-21,Caraxa,co2_penalty,2600.4
2023-06-21,Amxu,co2_penalty,2625.7
2023-06-21,Carvato,co2_penalty,2716.4
2023-06-21,Xuad,co2_penalty,2719.7
2023-06-21,Hoqa,co2_penalty,2737.2
2023-06-21,Worthwheel,co2_penalty,2742.1
2023-06-21,CarSpa,co2_penalty,2786.2
2023-06-21,Teuso,co2_penalty,2852.2
2023-06-21,Drivat,co2_penalty,2855.6
2023-06-21,NitroRide,co2_penalty,2874.5
2023-06-21,Rush,co2_penalty,2874.6
2023-06-21,Fastun,co2_penalty,2913.0
2023-06-21,Evi,co2_penalty,3089.7
2023-06-21,CarLeap,co2_penalty,3106.2
2023-06-21,rimovo,co2_penalty,3206.9
2023-06-21,Torque,co2_penalty,2429.1
2023-06-21,Rollovo,co2_penalty,2465.3
2023-06-21,EliteTechs,co2_penalty,2491.5
2023-06-21,Drivesly,co2_penalty,2503.1
2023-06-21,Carzio,co2_penalty,2557.5
2023-06-21,Blazers,co2_penalty,2696.7
2023-06-21,Automotiq,co2_penalty,2712.6
2023-06-21,Honkli,co2_penalty,2717.4
2023-06-21,Electronically,co2_penalty,2751.3
2023-06-21,iAuto,co2_penalty,2788.4
2023-06-21,GIIQ,co2_penalty,2808.6
2023-06-21,Slidyn,co2_penalty,2859.7
2023-06-21,evCU,co2_penalty,2881.5
2023-06-21,HXH,co2_penalty,3045.5
2023-06-21,caralo,co2_penalty,3107.0
2023-06-21,RYDI,co2_penalty,3110.4
2023-06-21,EvolutionAuto,co2_penalty,3153.6
2023-06-21,VroomTime,co2_penalty,3520.5
2023-06-21,Automovo,co2_penalty,3569.8
2023-06-21,Drift,co2_penalty,3790.3
2023-06-23,MileMode,wacc,7.0
2023-06-23,Carz,wacc,7.1
2023-06-23,Motion,wacc,7.1
2023-06-23,Pitpo,wacc,7.1
2023-06-23,ROBOH,wacc,7.1
2023-06-23,AutoInfinite,wacc,7.2
2023-06-23,Rusted,wacc,7.2
2023-06-23,SpeedLabs,wacc,7.3
2023-06-23,Nyxx,wacc,7.3
2023-06-23,Matic,wacc,7.3
2023-06-23,DriveSwitch,wacc,7.4
2023-06-23,Cjio,wacc,7.4
2023-06-23,Kar,wacc,7.5
2023-06-23,ottobi,wacc,7.5
2023-06-23,TenQ,wacc,7.5
2023-06-23,Tazox,wacc,7.5
2023-06-23,vusk,wacc,7.5
2023-06-23,fovro,wacc,7.6
2023-06-23,Xuad,wacc,7.0
2023-06-23,CarLeap,wacc,7.1
2023-06-23,DentCenter,wacc,7.1
2023-06-23,Teuso,wacc,7.1
2023-06-23,Carvato,wacc,7.1
2023-06-23,Worthwheel,wacc,7.2
2023-06-23,Rush,wacc,7.2
2023-06-23,Fastun,wacc,7.2
2023-06-23,rimovo,wacc,7.4
2023-06-23,Drivat,wacc,7.4
2023-06-23,Wheelic,wacc,7.4
2023-06-23,Evi,wacc,7.5
2023-06-23,Amxu,wacc,7.5
2023-06-23,Caraxa,wacc,7.5
2023-06-23,Turbo,wacc,7.6
2023-06-23,CarSpa,wacc,7.6
2023-06-23,Hoqa,wacc,7.7
2023-06-23,NitroRide,wacc,7.8
2023-06-23,GIIQ,wacc,7.0
2023-06-23,Honkli,wacc,7.1
2023-06-23,Slidyn,wacc,7.1
2023-06-23,iAuto,wacc,7.2
2023-06-23,Drift,wacc,7.2
2023-06-23,VroomTime,wacc,7.2
2023-06-23,Torque,wacc,7.2
2023-06-23,Blazers,wacc,7.3
2023-06-23,Electronically,wacc,7.4
2023-06-23,EliteTechs,wacc,7.5
2023-06-23,Automovo,wacc,7.5
2023-06-23,Automotiq,wacc,7.5
2023-06-23,EvolutionAuto,wacc,7.5
2023-06-23,Drivesly,wacc,7.5
2023-06-23,Carzio,wacc,7.6
2023-06-23,evCU,wacc,7.6
2023-06-23,HXH,wacc,7.6
2023-06-23,RYDI,wacc,7.6
2023-06-23,Rollovo,wacc,7.6
2023-06-23,caralo,wacc,7.7
2023-06-23,MileMode,factory_utilization,100.0
2023-06-23,TenQ,factory_utilization,90.0
2023-06-23,SpeedLabs,factory_utilization,85.0
2023-06-23,Rusted,factory_utilization,81.0
2023-06-23,DriveSwitch,factory_utilization,80.0
2023-06-23,Motion,factory_utilization,78.0
2023-06-23,Tazox,factory_utilization,75.0
2023-06-23,Cjio,factory_utilization,75.0
2023-06-23,AutoInfinite,factory_utilization,74.0
2023-06-23,vusk,factory_utilization,73.0
2023-06-23,ottobi,factory_utilization,71.0
2023-06-23,Kar,factory_utilization,71.0
2023-06-23,Matic,factory_utilization,64.0
2023-06-23,Nyxx,factory_utilization,61.0
2023-06-23,fovro,factory_utilization,58.0
2023-06-23,Pitpo,factory_utilization,58.0
2023-06-23,ROBOH,factory_utilization,57.0
2023-06-23,Carz,factory_utilization,31.0
2023-06-23,CarLeap,factory_utilization,81.0
2023-06-23,Turbo,factory_utilization,81.0
2023-06-23,rimovo,factory_utilization,76.0
2023-06-23,Caraxa,factory_utilization,75.0
2023-06-23,CarSpa,factory_utilization,75.0
2023-06-23,Hoqa,factory_utilization,73.0
2023-06-23,NitroRide,factory_utilization,71.0
2023-06-23,Worthwheel,factory_utilization,70.0
2023-06-23,DentCenter,factory_utilization,69.0
2023-06-23,Teuso,factory_utilization,67.0
2023-06-23,Wheelic,factory_utilization,64.0
2023-06-23,Evi,factory_utilization,64.0
2023-06-23,Fastun,factory_utilization,59.0
2023-06-23,Amxu,factory_utilization,58.0
2023-06-23,Xuad,factory_utilization,56.0
2023-06-23,Drivat,factory_utilization,49.0
2023-06-23,Carvato,factory_utilization,39.0
2023-06-23,Rush,factory_utilization,25.0
2023-06-23,Blazers,factory_utilization,87.0
2023-06-23,Torque,factory_utilization,87.0
2023-06-23,Automovo,factory_utilization,80.0
2023-06-23,HXH,factory_utilization,76.0
2023-06-23,iAuto,factory_utilization,76.0
2023-06-23,Rollovo,factory_utilization,75.0
2023-06-23,Drivesly,factory_utilization,75.0
2023-06-23,RYDI,factory_utilization,73.0
2023-06-23,EvolutionAuto,factory_utilization,73.0
2023-06-23,evCU,factory_utilization,73.0
2023-06-23,Carzio,factory_utilization,73.0
2023-06-23,VroomTime,factory_utilization,70.0
2023-06-23,GIIQ,factory_utilization,70.0
2023-06-23,Drift,factory_utilization,67.0
2023-06-23,Electronically,factory_utilization,65.0
2023-06-23,Slidyn,factory_utilization,64.0
2023-06-23,Automotiq,factory_utilization,58.0
2023-06-23,caralo,factory_utilization,55.0
2023-06-23,Honkli,factory_utilization,50.0
2023-06-23,EliteTechs,factory_utilization,50.0
2023-06-23,TenQ,scores,1469.3
2023-06-23,Tazox,scores,1438.1
2023-06-23,Rusted,scores,1229.4
2023-06-23,fovro,scores,1161.0
2023-06-23,vusk,scores,778.5
2023-06-23,MileMode,scores,769.7
2023-06-23,Matic,scores,706.7
2023-06-23,Pitpo,scores,681.6
2023-06-23,SpeedLabs,scores,565.9
2023-06-23,ROBOH,scores,505.1
2023-06-23,AutoInfinite,scores,477.5
2023-06-23,Nyxx,scores,449.4
2023-06-23,Cjio,scores,266.6
2023-06-23,DriveSwitch,scores,-8.6
2023-06-23,Motion,scores,-30.5
2023-06-23,Kar,scores,-79.6
2023-06-23,ottobi,scores,-209.2
2023-06-23,Carz,scores,-253.8
2023-06-23,Caraxa,scores,2286.0
2023-06-23,Rush,scores,1877.7
2023-06-23,Amxu,scores,1309.3
2023-06-23,rimovo,scores,1254.4
2023-06-23,CarLeap,scores,1222.7
2023-06-23,Carvato,scores,1119.1
2023-06-23,Fastun,scores,992.5
2023-06-23,Hoqa,scores,885.0
2023-06-23,Evi,scores,854.7
2023-06-23,Wheelic,scores,713.5
2023-06-23,Teuso,scores,599.1
2023-06-23,DentCenter,scores,351.5
2023-06-23,Turbo,scores,245.6
2023-06-23,Xuad,scores,242.0
2023-06-23,Drivat,scores,46.9
2023-06-23,NitroRide,scores,25.0
2023-06-23,Worthwheel,scores,-74.1
2023-06-23,CarSpa,scores,-536.3
2023-06-23,Blazers,scores,2019.3
2023-06-23,evCU,scores,1751.1
2023-06-23,Automotiq,scores,1600.5
2023-06-23,VroomTime,scores,1314.9
2023-06-23,HXH,scores,1169.7
2023-06-23,Drivesly,scores,957.0
2023-06-23,Electronically,scores,730.7
2023-06-23,RYDI,scores,691.6
2023-06-23,Automovo,scores,684.5
2023-06-23,Rollovo,scores,612.0
2023-06-23,Torque,scores,577.7
2023-06-23,GIIQ,scores,419.0
2023-06-23,iAuto,scores,378.6
2023-06-23,EliteTechs,scores,311.1
2023-06-23,Carzio,scores,264.3
2023-06-23,Drift,scores,157.2
2023-06-23,Honkli,scores,129.6
2023-06-23,EvolutionAuto,scores,-63.9
2023-06-23,Slidyn,scores,-138.7
2023-06-23,caralo,scores,-318.6
2023-06-23,Carz,employee_engagement,100.0
2023-06-23,Matic,employee_engagement,100.0
2023-06-23,Pitpo,employee_engagement,100.0
2023-06-23,ROBOH,employee_engagement,99.3
2023-06-23,Rusted,employee_engagement,99.2
2023-06-23,fovro,employee_engagement,99.2
2023-06-23,SpeedLabs,employee_engagement,99.1
2023-06-23,Cjio,employee_engagement,98.8
2023-06-23,AutoInfinite,employee_engagement,98.4
2023-06-23,TenQ,employee_engagement,98.2
2023-06-23,Tazox,employee_engagement,97.8
2023-06-23,Nyxx,employee_engagement,97.7
2023-06-23,ottobi,employee_engagement,96.5
2023-06-23,vusk,employee_engagement,95.9
2023-06-23,Kar,employee_engagement,95.8
2023-06-23,DriveSwitch,employee_engagement,93.5
2023-06-23,Motion,employee_engagement,93.4
2023-06-23,MileMode,employee_engagement,91.2
2023-06-23,Caraxa,employee_engagement,100.0
2023-06-23,Fastun,employee_engagement,100.0
2023-06-23,Rush,employee_engagement,100.0
2023-06-23,Carvato,employee_engagement,100.0
2023-06-23,Worthwheel,employee_engagement,100.0
2023-06-23,Wheelic,employee_engagement,99.6
2023-06-23,Xuad,employee_engagement,99.2
2023-06-23,Evi,employee_engagement,99.2
2023-06-23,DentCenter,employee_engagement,99.1
2023-06-23,CarLeap,employee_engagement,98.5
2023-06-23,Amxu,employee_engagement,97.9
2023-06-23,Turbo,employee_engagement,97.6
2023-06-23,NitroRide,employee_engagement,96.5
2023-06-23,Hoqa,employee_engagement,96.3
2023-06-23,CarSpa,employee_engagement,96.1
2023-06-23,Teuso,employee_engagement,93.2
2023-06-23,Drivat,employee_engagement,89.9
2023-06-23,rimovo,employee_engagement,87.0
2023-06-23,Blazers,employee_engagement,100.0
2023-06-23,Drift,employee_engagement,100.0
2023-06-23,Slidyn,employee_engagement,100.0
2023-06-23,HXH,employee_engagement,100.0
2023-06-23,VroomTime,employee_engagement,100.0
2023-06-23,EvolutionAuto,employee_engagement,100.0
2023-06-23,Automovo,employee_engagement,99.9
2023-06-23,evCU,employee_engagement,99.9
2023-06-23,caralo,employee_engagement,99.9
2023-06-23,Drivesly,employee_engagement,99.9
2023-06-23,RYDI,employee_engagement,99.9
2023-06-23,Carzio,employee_engagement,99.7
2023-06-23,Rollovo,employee_engagement,99.7
2023-06-23,Automotiq,employee_engagement,98.8
2023-06-23,Electronically,employee_engagement,98.8
2023-06-23,GIIQ,employee_engagement,98.5
2023-06-23,Torque,employee_engagement,98.3
2023-06-23,Honkli,employee_engagement,97.7
2023-06-23,EliteTechs,employee_engagement,95.9
2023-06-23,iAuto,employee_engagement,92.7
2023-06-23,MileMode,interest_coverage,14.0
2023-06-23,Rusted,interest_coverage,10.0
2023-06-23,Tazox,interest_coverage,10.0
2023-06-23,TenQ,interest_coverage,10.0
2023-06-23,fovro,interest_coverage,10.0
2023-06-23,SpeedLabs,interest_coverage,9.0
2023-06-23,Motion,interest_coverage,9.0
2023-06-23,Cjio,interest_coverage,8.0
2023-06-23,Matic,interest_coverage,8.0
2023-06-23,Kar,interest_coverage,7.0
2023-06-23,ottobi,interest_coverage,6.0
2023-06-23,ROBOH,interest_coverage,6.0
2023-06-23,Pitpo,interest_coverage,5.0
2023-06-23,vusk,interest_coverage,5.0
2023-06-23,DriveSwitch,interest_coverage,5.0
2023-06-23,Nyxx,interest_coverage,5.0
2023-06-23,AutoInfinite,interest_coverage,5.0
2023-06-23,Carz,interest_coverage,3.0
2023-06-23,Rush,interest_coverage,12.0
2023-06-23,Caraxa,interest_coverage,11.0
2023-06-23,CarLeap,interest_coverage,9.0
2023-06-23,Evi,interest_coverage,8.0
2023-06-23,Carvato,interest_coverage,8.0
2023-06-23,Amxu,interest_coverage,7.0
2023-06-23,Xuad,interest_coverage,6.0
2023-06-23,Wheelic,interest_coverage,5.0
2023-06-23,Teuso,interest_coverage,5.0
2023-06-23,Turbo,interest_coverage,5.0
2023-06-23,NitroRide,interest_coverage,5.0
2023-06-23,Fastun,interest_coverage,5.0
2023-06-23,Hoqa,interest_coverage,5.0
2023-06-23,DentCenter,interest_coverage,5.0
2023-06-23,rimovo,interest_coverage,4.0
2023-06-23,Drivat,interest_coverage,3.0
2023-06-23,CarSpa,interest_coverage,3.0
2023-06-23,Worthwheel,interest_coverage,3.0
2023-06-23,Blazers,interest_coverage,17.0
2023-06-23,evCU,interest_coverage,12.0
2023-06-23,Automovo,interest_coverage,10.0
2023-06-23,HXH,interest_coverage,10.0
2023-06-23,RYDI,interest_coverage,9.0
2023-06-23,VroomTime,interest_coverage,9.0
2023-06-23,Torque,interest_coverage,9.0
2023-06-23,Drivesly,interest_coverage,8.0
2023-06-23,Honkli,interest_coverage,7.0
2023-06-23,GIIQ,interest_coverage,7.0
2023-06-23,iAuto,interest_coverage,7.0
2023-06-23,Rollovo,interest_coverage,7.0
2023-06-23,Automotiq,interest_coverage,6.0
2023-06-23,Electronically,interest_coverage,6.0
2023-06-23,EvolutionAuto,interest_coverage,5.0
2023-06-23,Carzio,interest_coverage,4.0
2023-06-23,EliteTechs,interest_coverage,4.0
2023-06-23,Drift,interest_coverage,3.0
2023-06-23,caralo,interest_coverage,2.0
2023-06-23,Slidyn,interest_coverage,1.0
2023-06-23,ROBOH,marketing_spend_rev,681.3
2023-06-23,Kar,marketing_spend_rev,685.4
2023-06-23,SpeedLabs,marketing_spend_rev,789.6
2023-06-23,MileMode,marketing_spend_rev,796.3
2023-06-23,Cjio,marketing_spend_rev,813.5
2023-06-23,TenQ,marketing_spend_rev,819.7
2023-06-23,Tazox,marketing_spend_rev,856.4
2023-06-23,Nyxx,marketing_spend_rev,858.8
2023-06-23,ottobi,marketing_spend_rev,897.8
2023-06-23,Carz,marketing_spend_rev,986.2
2023-06-23,Motion,marketing_spend_rev,990.5
2023-06-23,Rusted,marketing_spend_rev,990.5
2023-06-23,Pitpo,marketing_spend_rev,1013.6
2023-06-23,AutoInfinite,marketing_spend_rev,1131.6
2023-06-23,Matic,marketing_spend_rev,1140.0
2023-06-23,fovro,marketing_spend_rev,1210.2
2023-06-23,DriveSwitch,marketing_spend_rev,1246.5
2023-06-23,vusk,marketing_spend_rev,1467.4
2023-06-23,CarLeap,marketing_spend_rev,548.0
2023-06-23,Wheelic,marketing_spend_rev,569.8
2023-06-23,Evi,marketing_spend_rev,593.4
2023-06-23,Rush,marketing_spend_rev,618.2
2023-06-23,Worthwheel,marketing_spend_rev,869.6
2023-06-23,Teuso,marketing_spend_rev,881.5
2023-06-23,Carvato,marketing_spend_rev,899.4
2023-06-23,Fastun,marketing_spend_rev,910.0
2023-06-23,DentCenter,marketing_spend_rev,941.6
2023-06-23,Drivat,marketing_spend_rev,970.6
2023-06-23,NitroRide,marketing_spend_rev,1022.3
2023-06-23,Hoqa,marketing_spend_rev,1058.4
2023-06-23,rimovo,marketing_spend_rev,1087.1
2023-06-23,Caraxa,marketing_spend_rev,1129.3
2023-06-23,Amxu,marketing_spend_rev,1181.8
2023-06-23,Xuad,marketing_spend_rev,1234.3
2023-06-23,CarSpa,marketing_spend_rev,1258.8
2023-06-23,Turbo,marketing_spend_rev,1350.0
2023-06-23,evCU,marketing_spend_rev,715.2
2023-06-23,VroomTime,marketing_spend_rev,732.1
2023-06-23,RYDI,marketing_spend_rev,741.7
2023-06-23,Honkli,marketing_spend_rev,759.0
2023-06-23,Automovo,marketing_spend_rev,767.4
2023-06-23,Blazers,marketing_spend_rev,773.6
2023-06-23,Drift,marketing_spend_rev,776.8
2023-06-23,Automotiq,marketing_spend_rev,798.3
2023-06-23,iAuto,marketing_spend_rev,815.8
2023-06-23,GIIQ,marketing_spend_rev,822.8
2023-06-23,HXH,marketing_spend_rev,836.8
2023-06-23,EliteTechs,marketing_spend_rev,852.0
2023-06-23,Rollovo,marketing_spend_rev,882.3
2023-06-23,Slidyn,marketing_spend_rev,893.1
2023-06-23,Drivesly,marketing_spend_rev,905.8
2023-06-23,EvolutionAuto,marketing_spend_rev,958.0
2023-06-23,Carzio,marketing_spend_rev,1025.9
2023-06-23,Torque,marketing_spend_rev,1071.1
2023-06-23,caralo,marketing_spend_rev,1136.8
2023-06-23,Electronically,marketing_spend_rev,1155.2
2023-06-23,TenQ,e_cars_sales,818436.0
2023-06-23,Nyxx,e_cars_sales,769438.0
2023-06-23,fovro,e_cars_sales,664774.0
2023-06-23,vusk,e_cars_sales,646248.0
2023-06-23,Carz,e_cars_sales,629709.0
2023-06-23,Pitpo,e_cars_sales,629046.0
2023-06-23,ROBOH,e_cars_sales,611420.0
2023-06-23,Rusted,e_cars_sales,606485.0
2023-06-23,Tazox,e_cars_sales,580216.0
2023-06-23,MileMode,e_cars_sales,559415.0
2023-06-23,SpeedLabs,e_cars_sales,546717.0
2023-06-23,DriveSwitch,e_cars_sales,506228.0
2023-06-23,Matic,e_cars_sales,504607.0
2023-06-23,AutoInfinite,e_cars_sales,411371.0
2023-06-23,Cjio,e_cars_sales,377820.0
2023-06-23,Kar,e_cars_sales,358969.0
2023-06-23,Motion,e_cars_sales,352712.0
2023-06-23,ottobi,e_cars_sales,275643.0
2023-06-23,Hoqa,e_cars_sales,854574.0
2023-06-23,Caraxa,e_cars_sales,818644.0
2023-06-23,Amxu,e_cars_sales,677604.0
2023-06-23,NitroRide,e_cars_sales,666299.0
2023-06-23,Teuso,e_cars_sales,652046.0
2023-06-23,Rush,e_cars_sales,610121.0
2023-06-23,Xuad,e_cars_sales,573280.0
2023-06-23,CarLeap,e_cars_sales,543599.0
2023-06-23,Carvato,e_cars_sales,520794.0
2023-06-23,Fastun,e_cars_sales,512463.0
2023-06-23,CarSpa,e_cars_sales,412.0
2023-06-23,rimovo,e_cars_sales,477452.0
2023-06-23,DentCenter,e_cars_sales,468592.0
2023-06-23,Worthwheel,e_cars_sales,459609.0
2023-06-23,Wheelic,e_cars_sales,419428.0
2023-06-23,Turbo,e_cars_sales,912.0
2023-06-23,Evi,e_cars_sales,398786.0
2023-06-23,Drivat,e_cars_sales,377327.0
2023-06-23,Blazers,e_cars_sales,780545.0
2023-06-23,Automotiq,e_cars_sales,754358.0
2023-06-23,Rollovo,e_cars_sales,722472.0
2023-06-23,EliteTechs,e_cars_sales,721480.0
2023-06-23,iAuto,e_cars_sales,607011.0
2023-06-23,Electronically,e_cars_sales,605268.0
2023-06-23,evCU,e_cars_sales,593232.0
2023-06-23,HXH,e_cars_sales,582344.0
2023-06-23,Slidyn,e_cars_sales,533694.0
2023-06-23,Carzio,e_cars_sales,527706.0
2023-06-23,Drivesly,e_cars_sales,515089.0
2023-06-23,VroomTime,e_cars_sales,509710.0
2023-06-23,Automovo,e_cars_sales,479311.0
2023-06-23,RYDI,e_cars_sales,446763.0
2023-06-23,Torque,e_cars_sales,427267.0
2023-06-23,Honkli,e_cars_sales,423309.0
2023-06-23,EvolutionAuto,e_cars_sales,407703.0
2023-06-23,caralo,e_cars_sales,395586.0
2023-06-23,GIIQ,e_cars_sales,374025.0
2023-06-23,Drift,e_cars_sales,346582.0
2023-06-23,vusk,co2_penalty,1253.1
2023-06-23,Carz,co2_penalty,1460.9
2023-06-23,fovro,co2_penalty,1682.3
2023-06-23,TenQ,co2_penalty,1830.3
2023-06-23,Nyxx,co2_penalty,1832.4
2023-06-23,ROBOH,co2_penalty,1999.4
2023-06-23,MileMode,co2_penalty,2290.9
2023-06-23,Matic,co2_penalty,2413.1
2023-06-23,SpeedLabs,co2_penalty,2421.7
2023-06-23,Pitpo,co2_penalty,2478.7
2023-06-23,Tazox,co2_penalty,2574.0
2023-06-23,DriveSwitch,co2_penalty,2579.6
2023-06-23,Rusted,co2_penalty,2792.6
2023-06-23,Kar,co2_penalty,2970.6
2023-06-23,Cjio,co2_penalty,3138.8
2023-06-23,AutoInfinite,co2_penalty,3225.6
2023-06-23,ottobi,co2_penalty,3707.8
2023-06-23,Motion,co2_penalty,4473.9
2023-06-23,Caraxa,co2_penalty,1666.9
2023-06-23,Turbo,co2_penalty,1672.9
2023-06-23,Hoqa,co2_penalty,1707.1
2023-06-23,Wheelic,co2_penalty,1821.0
2023-06-23,Amxu,co2_penalty,1837.5
2023-06-23,DentCenter,co2_penalty,2024.6
2023-06-23,Rush,co2_penalty,2040.6
2023-06-23,Carvato,co2_penalty,2102.9
2023-06-23,Teuso,co2_penalty,2103.1
2023-06-23,CarSpa,co2_penalty,2149.7
2023-06-23,NitroRide,co2_penalty,2177.5
2023-06-23,Worthwheel,co2_penalty,2290.1
2023-06-23,Fastun,co2_penalty,2334.0
2023-06-23,Xuad,co2_penalty,2342.8
2023-06-23,CarLeap,co2_penalty,2537.5
2023-06-23,Evi,co2_penalty,2670.5
2023-06-23,Drivat,co2_penalty,2672.4
2023-06-23,rimovo,co2_penalty,2741.7
2023-06-23,Rollovo,co2_penalty,1589.2
2023-06-23,EliteTechs,co2_penalty,1656.3
2023-06-23,Blazers,co2_penalty,1854.1
2023-06-23,Torque,co2_penalty,1944.7
2023-06-23,Automotiq,co2_penalty,1948.9
2023-06-23,Drivesly,co2_penalty,1964.2
2023-06-23,iAuto,co2_penalty,2042.9
2023-06-23,Carzio,co2_penalty,2047.9
2023-06-23,Electronically,co2_penalty,2068.2
2023-06-23,Honkli,co2_penalty,2237.8
2023-06-23,HXH,co2_penalty,2257.3
2023-06-23,GIIQ,co2_penalty,2298.2
2023-06-23,Slidyn,co2_penalty,2315.2
2023-06-23,evCU,co2_penalty,2369.7
2023-06-23,EvolutionAuto,co2_penalty,2710.2
2023-06-23,RYDI,co2_penalty,2736.3
2023-06-23,caralo,co2_penalty,2781.2
2023-06-23,Automovo,co2_penalty,2943.4
2023-06-23,VroomTime,co2_penalty,3102.6
2023-06-23,Drift,co2_penalty,3613.0
2023-06-24,MileMode,wacc,6.9
2023-06-24,Motion,wacc,7.0
2023-06-24,Pitpo,wacc,7.1
2023-06-24,AutoInfinite,wacc,7.2
2023-06-24,Matic,wacc,7.2
2023-06-24,Carz,wacc,7.3
2023-06-24,ROBOH,wacc,7.4
2023-06-24,Rusted,wacc,7.4
2023-06-24,Nyxx,wacc,7.5
2023-06-24,TenQ,wacc,7.5
2023-06-24,ottobi,wacc,7.5
2023-06-24,Cjio,wacc,7.6
